name,business_status,price_level,place_id,rating,types,lat,lng,open,old_neighborhood,neighborhood,borough,pull_date,pull_datetime,pull_week
Sushi You,OPERATIONAL,2,ChIJuXV3eY1hwokR-twu4LiPaRI,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7408034,-73.7591047,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
River Japanese Cuisine,OPERATIONAL,2,ChIJ3ZAJw_NhwokR1mTTDhMQHxU,4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7480404,-73.7563704,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Aunt Bella's,OPERATIONAL,2,ChIJk3nz1vqJwokRDr9LYutUZ2s,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7669949,-73.7363514,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Hi Tea Bakery & Restaurant,OPERATIONAL,1,ChIJwZwbl_NhwokRX5S79BixT00,4.1,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7484639,-73.7566222,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Cheung Khei,OPERATIONAL,1,ChIJ0ydoYG5iwokRjvSBtYWvbxA,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7442436,-73.7168773,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
By The Slice,OPERATIONAL,1,ChIJly-6xzBiwokRzdX2MdfbFak,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.727458,-73.7310401,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Chick In,OPERATIONAL,NA,ChIJO1pkyiRiwokRKdKbN3SPpCk,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73331599999999,-73.736233,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Bellerose Famous Pizza,OPERATIONAL,1,ChIJ3yZOgGxiwokRfWsndjgXrTs,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7424482,-73.7211244,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
La Baraka,OPERATIONAL,2,ChIJmf02Qe6JwokRSuKrC18NEQU,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7723579,-73.7344249,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Marbella,OPERATIONAL,2,ChIJN57WvuJhwokRSJvUHq360O0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7618,-73.7608,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Cabo Mexican Grill & Bar,OPERATIONAL,NA,ChIJpx2Fy8tjwokRKWaip8ZqoZk,4.8,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7522033,-73.7029617,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Krave Shack,OPERATIONAL,NA,ChIJ16W9Uk9jwokR4_7ACmqdNzw,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7363423,-73.7128086,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Fukuoka Shabu Shabu,OPERATIONAL,NA,ChIJd1gnofFhwokRhHFQlkue-eU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7489268,-73.7567953,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Chilsung Garden,OPERATIONAL,2,ChIJ840oGPFhwokREmNFymYJ97g,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.74922,-73.7555084,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
The Empanada Spot,OPERATIONAL,NA,ChIJ3xmdDPFhwokRZlBk9a1psNY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7487025,-73.756235,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Galo Tavern 18,OPERATIONAL,2,ChIJ1wRt6XtiwokRpusM6OoAaiI,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7495218,-73.7076951,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Vito's Pizza & Italian Restaurant,OPERATIONAL,1,ChIJwZwbl_NhwokRyWdDLTO5iHs,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7361931,-73.74672050000001,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Crabtree's,OPERATIONAL,2,ChIJNdirxlhiwokRhm1cHln7HK8,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72867129999999,-73.7024686,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Jimmy's Trattoria,OPERATIONAL,2,ChIJl3dV1uZhwokRf1y0GJD1xJ4,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7584943,-73.768115,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Curry on Pizza,CLOSED_TEMPORARILY,2,ChIJ4VczYk9iwokR0snJNX6pR2M,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72660200000001,-73.716444,FALSE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Tokyo Go Go11362,OPERATIONAL,2,ChIJfY13MvmJwokR9tYxz8qI8ys,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7655492,-73.74410189999999,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Patoug Persian Cuisine,OPERATIONAL,2,ChIJf2RslvFhwokReGuaUYCP8e0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.748591,-73.757543,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Chick-N-Rice,OPERATIONAL,NA,ChIJJb_RuXZjwokRxsk65mFgd54,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7522578,-73.7026054,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Peking,OPERATIONAL,1,ChIJLfvsmy5iwokRyuOG-FMpMdM,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7256224,-73.7399796,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
China King,OPERATIONAL,1,ChIJRTdR7C9iwokRAcwsCOHitrk,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.729016,-73.737279,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Szechuan Kitchen,OPERATIONAL,1,ChIJ8U5gySRiwokR9-LLWEvFvoo,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7332601,-73.73688849999999,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Toskana Pizzeria Restaurant,OPERATIONAL,2,ChIJac_EB_CJwokRE1oyfPC_cJA,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7680362,-73.7386523,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Laterna Estiatorio + Catering,OPERATIONAL,2,ChIJpewY-OZhwokRFr8VfFJYT3Y,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.756341,-73.767782,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Wendy's,OPERATIONAL,1,ChIJWUGFlihiwokRYs9ih_as9yo,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7299093,-73.7438232,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Chiqui Cafe,OPERATIONAL,1,ChIJgyy_VUhiwokRFaUXK8vVyOg,4.4,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7253861,-73.721475,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Winchester's Pub,CLOSED_TEMPORARILY,1,ChIJWxpNB2hiwokRFYqoSs52gR4,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7333247,-73.73655049999999,FALSE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Cafe Cardini,OPERATIONAL,2,ChIJlaVqTH5iwokR2tbwaDwyV2s,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7518857,-73.70223179999999,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Chicken Lovers Bayside,OPERATIONAL,1,ChIJb-aKEuFhwokRnkJL1tA7dcM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7608333,-73.76722219999999,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Little Dumpling,OPERATIONAL,2,ChIJIdXV4O-JwokR1jtxckH_DrM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7700794,-73.73554519999999,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Green Olive Kosher Pizza,OPERATIONAL,1,ChIJQ-PjfD1iwokRiLCSMPIgunQ,4.6,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7523535,-73.70280079999999,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Hillside Dosa Hutt,OPERATIONAL,1,ChIJ46GxoGdiwokRPlOqkOJelQQ,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7372644,-73.7093984,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
FLAMES INDIAN RESTAURANT & BAR ( FINE INDIAN CUISINE ),CLOSED_TEMPORARILY,NA,ChIJJ43z469jwokR6MnFFJtLT7k,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7246901,-73.7222803,FALSE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Hamza & Madina,OPERATIONAL,1,ChIJBfrLGmhiwokR--q1msZpbHM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7364048,-73.71328660000002,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Taste of Cochin,OPERATIONAL,1,ChIJRdD5gWxiwokRJC1pGGav374,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7423022,-73.7214351,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
"Little Dumpling, Bayside",OPERATIONAL,2,ChIJHxPkDvFhwokRfPw49tG19lc,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7488882,-73.7559907,TRUE,"Alley Pond Park, Queens",Alley Pond Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Pizza Kitchen,OPERATIONAL,NA,ChIJP29JWW1LwokRHeTXY1JWvsw,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5657851,-74.1828707,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Giovannis Trattoria,OPERATIONAL,2,ChIJz_jHb6tLwokR2YAGcMmn9EI,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.54504319999999,-74.16594769999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Mona Lisa Pizzeria,OPERATIONAL,2,ChIJX38eIfxKwokRVc22kVXO16k,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.541357,-74.176878,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Genki Sushi,OPERATIONAL,2,ChIJ52XV6M5LwokR1pdg5gGX61w,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5527452,-74.1933304,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
La Fontana Sorellena,OPERATIONAL,2,ChIJHS4yAfxKwokRk5z8cYN2eHQ,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.540069,-74.17681069999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Chinese & Japanese Cuisine,OPERATIONAL,NA,ChIJUQEfYcVLwokREKCp5ApGVME,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5596469,-74.1685902,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Sal & Lloyd's Pizza Place,OPERATIONAL,1,ChIJv-CCWKtLwokRaxPalwxMz_c,4.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5438827,-74.16520229999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Ocean Sushi,OPERATIONAL,2,ChIJlQwTFfxKwokRhj9ExJdD4js,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5411672,-74.1782628,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Country Donuts & Bagels,OPERATIONAL,NA,ChIJg1o4iqBLwokRtvsFTIH8vyM,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5604144,-74.16883349999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Villa Monte Pizza,OPERATIONAL,2,ChIJpyGJkxhLwokRYSM5WLPeZWw,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.55369779999999,-74.1930312,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Il Sogno,OPERATIONAL,2,ChIJXa71PfxKwokRBFEy2kwMxdk,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5413224,-74.17845919999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Annadale Terrace,OPERATIONAL,2,ChIJlSP8K_xKwokRj4sGCUBFkpQ,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.542535,-74.177172,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Kiku,OPERATIONAL,2,ChIJg73kXKtLwokRzEL-VwIHpk0,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.54434699999999,-74.165731,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Peking Taste,OPERATIONAL,NA,ChIJ_2V8LxlLwokR1WeqpjgF5-U,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5530978,-74.1923432,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Romeo's Pizzeria & Restaurant,OPERATIONAL,NA,ChIJOT02OfxKwokRTJ9cvV4Ltqk,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.541547,-74.17818,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
The Square on Annadale,OPERATIONAL,NA,ChIJd3NLIfxKwokRFpdHgMXXZ7o,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5414275,-74.1771342,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Moe's Southwest Grill,OPERATIONAL,1,ChIJ_0BvLxlLwokRo72CMOxSWEA,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.552941,-74.19277389999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Chicken & Pizza,OPERATIONAL,NA,ChIJx_O1tRJLwokRyYzoX0o7evs,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5655468,-74.1839732,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Chen's Garden,OPERATIONAL,NA,ChIJsU2T02lLwokRdcds8rhHrkA,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5630971,-74.1916817,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
The Pizza House,OPERATIONAL,1,ChIJm7CGyhVLwokRz1c12940OLw,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.56355190000001,-74.1917947,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Annadale Bakery,OPERATIONAL,2,ChIJpwhsL_xKwokR9nZAa2nF7Q4,4.7,"c(""bakery"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.5418027,-74.1773002,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Halal Guy,OPERATIONAL,NA,ChIJ3b58k6BLwokRyaXBr0cyCS4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5602051,-74.1696888,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Campania,OPERATIONAL,2,ChIJrUXGTVNKwokR16HQ8JMcvwM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.542787,-74.16409,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
McDonald's,OPERATIONAL,1,ChIJAU-quKBLwokRkSe_AEI9SV8,4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.5596469,-74.16819300000002,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Fanelli's,OPERATIONAL,NA,ChIJd8iyPFNKwokRB5Jbh0mqjDA,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5418553,-74.1631804,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Greek Fellas,OPERATIONAL,NA,ChIJm7CGyhVLwokRtykawfstk0Q,3.8,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5633031,-74.1917139,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Boston Market,OPERATIONAL,1,ChIJVVT7-aBLwokRt03Ir2gYYt4,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.56062720000001,-74.1687038,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Joyce's Tavern,OPERATIONAL,2,ChIJyS_QfKtLwokR6vPY0aWPKwo,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.545081,-74.16539,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Euro Pizza,OPERATIONAL,NA,ChIJj6DdpxdLwokR3fMBsE87ZWs,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5595316,-74.1682483,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
La Terrazza,OPERATIONAL,NA,ChIJJ9SOb6tLwokRMSgnV4eaCD4,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5450551,-74.1659428,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Patrizia's Of Staten Island,OPERATIONAL,2,ChIJublB87FLwokRIcJ3FSxhM5I,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5472234,-74.15794319999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Dunkin',OPERATIONAL,1,ChIJ95Jo4zxLwokRlbbqIjbPSs4,4.1,"c(""bakery"", ""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.5594007,-74.19778389999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Yum Yum Eastern Sushi and Chinese Fusion,OPERATIONAL,NA,ChIJbRaIS6dLwokRvKn0dALEpK8,3.8,"c(""restaurant"", ""meal_delivery"", ""food"", ""point_of_interest"", ""establishment"")",40.559495,-74.168517,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Filoncino Cafe,OPERATIONAL,NA,ChIJH5T1pVRKwokR6rT--4t-r1U,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5425361,-74.16547609999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Great Kills Wings,OPERATIONAL,NA,ChIJg9o80qNLwokRcnYwyWun__Y,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5594748,-74.1645644,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Piccolino Ristorante NY,OPERATIONAL,2,ChIJq5_pJbhLwokRydQxnlbDe4M,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5516661,-74.1497515,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Giuliana's,OPERATIONAL,2,ChIJNxTtvEpKwokRSS-9_PbvSfM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.539822,-74.1485189,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
EatItalian NYC,OPERATIONAL,NA,ChIJARQkEkZLwokRMcNtYc0S9mo,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5429849,-74.20719989999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Pacific Kitchen,OPERATIONAL,NA,ChIJublB87FLwokRsbuC2k0zSD0,4.5,"c(""restaurant"", ""meal_delivery"", ""food"", ""point_of_interest"", ""establishment"")",40.5475082,-74.1582116,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Original Giuseppes Pizza,OPERATIONAL,NA,ChIJ394ldbJLwokRx_Xxs_30cpk,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5456216,-74.15881929999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Privé,OPERATIONAL,2,ChIJ7bHDK_xKwokRVZsTHsvAIYg,4.2,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5421027,-74.17710319999999,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Nonna's Pizza Great Kills,OPERATIONAL,1,ChIJiyXC17lLwokRdspxLPbtttY,4.6,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5511082,-74.15119170000001,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Exit 13 Lounge,OPERATIONAL,NA,ChIJVc09VJ9LwokRSTGt9e52wx4,0,"c(""restaurant"", ""night_club"", ""bar"", ""food"", ""point_of_interest"", ""establishment"")",40.5633031,-74.1917139,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Ho Wok,OPERATIONAL,NA,ChIJX6MK0qNLwokRyu4WbBxZWdc,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.55947219999999,-74.1643881,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Avocado Sushi,OPERATIONAL,NA,ChIJbTiZmq1LwokRoeJ7536OTvQ,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.54503200000001,-74.159879,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Portofino Pizza,OPERATIONAL,NA,ChIJ6b3-vylLwokRfxwaTijchdg,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.55077929999999,-74.210578,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Michael Anthony's Restaurant,OPERATIONAL,2,ChIJNyET8MpLwokRXAqts9Ao3_k,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.542325,-74.14538610000001,TRUE,"Arden Heights, Staten Island",Arden Heights, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
